Time;Aquecimento_UG06;Aquecimento_UG19;Aquecimento_UG20
09:12:36;63,1;62,8;66,7
09:12:40;63,1;62,8;66,7
09:12:44;63,1;62,8;66,7
09:12:48;63,1;62,8;66,7
09:12:52;63,1;62,8;66,7
09:12:56;63,1;62,8;66,7
09:13:00;63,1;62,8;66,7
09:13:04;63,1;62,8;66,7
09:13:08;63,1;62,8;66,7
09:13:12;63,1;62,8;66,7
09:13:16;63,1;62,8;66,7
09:13:20;63,1;62,8;66,7
09:13:24;63,1;62,8;66,7
09:13:28;63,1;62,8;66,7
09:13:32;63,1;62,8;66,7
09:13:36;63,1;62,8;66,7
09:13:40;63,1;62,8;66,7
09:13:44;63,1;62,8;66,7
09:13:48;63,1;62,8;66,7
09:13:52;63,1;62,8;66,7
09:13:56;63,1;62,8;66,7
09:14:00;63,1;62,8;66,7
09:14:04;63,1;62,8;66,7
09:14:08;63,1;62,8;66,7
09:14:12;63,1;62,8;66,7
09:14:16;63,1;62,8;66,7
09:14:20;63,1;62,8;66,7
09:14:24;63,1;62,8;66,7
09:14:28;63,1;62,8;66,7
09:14:32;63,1;62,8;66,7
09:14:36;63,1;62,8;66,7
09:14:40;63,1;62,8;66,7
09:14:44;63,1;62,7;66,7
09:14:48;63,1;62,7;66,7
09:14:52;63,1;62,7;66,7
09:14:56;63,1;62,7;66,7
09:15:00;63,1;62,7;66,7
09:15:04;63,1;62,7;66,7
09:15:08;63,1;62,7;66,7
09:15:12;63,1;62,7;66,7
09:15:16;63,1;62,7;66,7
09:15:20;63,1;62,7;66,7
09:15:24;63,1;62,7;66,7
09:15:28;63,1;62,7;66,7
09:15:32;63,1;62,7;66,7
09:15:36;63,1;62,7;66,7
09:15:40;63,1;62,7;66,7
09:15:44;63,1;62,7;66,7
09:15:48;63,1;62,7;66,7
09:15:52;63,1;62,7;66,7
09:15:56;63,1;62,7;66,7
09:16:00;63,1;62,7;66,7
09:16:04;63,1;62,7;66,7
09:16:08;63,1;62,7;66,7
09:16:12;63,1;62,7;66,7
09:16:16;63,1;62,7;66,7
09:16:20;63,1;62,7;66,7
09:16:24;63,1;62,7;66,7
09:16:28;63,1;62,7;66,7
09:16:32;63,1;62,7;66,7
09:16:36;63,1;62,7;66,7
09:16:40;63,1;62,7;66,7
09:16:44;63,1;62,7;66,7
09:16:48;63,1;62,7;66,7
09:16:52;63,1;62,7;66,7
09:16:56;63,1;62,7;66,7
09:17:00;63,1;62,7;66,7
09:17:04;63,1;62,7;66,7
09:17:08;63,1;62,7;66,7
09:17:12;63,1;62,7;66,7
09:17:16;63,1;62,7;66,7
09:17:20;63,1;62,7;66,7
09:17:24;63,1;62,7;66,7
09:17:28;63,1;62,7;66,7
09:17:32;63,1;62,7;66,7
09:17:36;63,1;62,7;66,7
09:17:40;63,1;62,7;66,7
09:17:44;63,1;62,7;66,7
09:17:48;63,1;62,7;66,7
09:17:52;63,1;62,7;66,7
09:17:56;63,1;62,7;66,7
09:18:00;63;62,7;66,7
09:18:04;63;62,7;66,7
09:18:08;63;62,7;66,7
09:18:12;63;62,7;66,7
09:18:16;63;62,7;66,5
09:18:20;63;62,7;66,5
09:18:24;63;62,7;66,5
09:18:28;63;62,7;66,5
09:18:32;63;62,7;66,5
09:18:36;63;62,7;66,5
09:18:40;63;62,7;66,5
09:18:44;63;62,7;66,5
09:18:48;63;62,7;66,5
09:18:52;63;62,7;66,5
09:18:56;63;62,7;66,5
09:19:00;63;62,7;66,5
09:19:04;63;62,7;66,5
09:19:08;63;62,7;66,5
09:19:12;63;62,7;66,5
09:19:16;63;62,7;66,5
09:19:20;63;62,7;66,5
09:19:24;63;62,7;66,5
09:19:28;63;62,7;66,5
09:19:32;63;62,7;66,5
09:19:36;63;62,7;66,5
09:19:40;63;62,7;66,5
09:19:44;63;62,7;66,5
09:19:48;63;62,7;66,5
09:19:52;63;62,7;66,5
09:19:56;63;62,7;66,5
09:20:00;63;62,7;66,5
09:20:04;63;62,7;66,5
09:20:08;63;62,7;66,5
09:20:12;63;62,7;66,5
09:20:16;63;62,7;66,5
09:20:20;63;62,7;66,5
09:20:24;63;62,7;66,5
09:20:28;63;62,7;66,5
09:20:32;63;62,7;66,5
09:20:36;63;62,7;66,5
09:20:40;63;62,7;66,5
09:20:44;63;62,7;66,5
09:20:48;63;62,7;66,5
09:20:52;63;62,7;66,5
09:20:56;63;62,7;66,5
09:21:00;63;62,7;66,5
09:21:04;63;62,7;66,5
09:21:08;63;62,7;66,5
09:21:12;63;62,7;66,5
09:21:16;63;62,7;66,5
09:21:20;63;62,7;66,5
09:21:24;63;62,7;66,5
09:21:28;63;62,7;66,5
09:21:32;63;62,7;66,5
09:21:36;63;62,7;66,5
09:21:40;63;62,7;66,5
09:21:44;63;62,7;66,5
09:21:48;63;62,7;66,5
09:21:52;63;62,7;66,5
09:21:56;63;62,7;66,5
09:22:00;63;62,7;66,5
09:22:04;63;62,7;66,5
09:22:08;63;62,7;66,5
09:22:12;63;62,7;66,5
09:22:16;63;62,7;66,5
09:22:20;63;62,7;66,5
09:22:24;63;62,7;66,5
09:22:28;63;62,7;66,5
09:22:32;63;62,7;66,5
09:22:36;63;62,7;66,5
09:22:40;63;62,7;66,5
09:22:44;63;62,7;66,5
09:22:48;63;62,7;66,5
09:22:52;63;62,7;66,5
09:22:56;63;62,7;66,5
09:23:00;63;62,7;66,5
09:23:04;63;62,7;66,5
09:23:08;63;62,7;66,5
09:23:12;63;62,7;66,5
09:23:16;63;62,7;66,5
09:23:20;63;62,7;66,5
09:23:24;63;62,7;66,5
09:23:28;63;62,7;66,5
09:23:32;63;62,7;66,5
09:23:36;63;62,7;66,5
09:23:40;63;62,7;66,5
09:23:44;63;62,7;66,5
09:23:48;63;62,7;66,5
09:23:52;63;62,7;66,5
09:23:56;63;62,7;66,5
09:24:00;63;62,7;66,5
09:24:04;63;62,7;66,5
09:24:08;63;62,7;66,5
09:24:12;63;62,7;66,5
09:24:16;63;62,7;66,5
09:24:20;63;62,7;66,5
09:24:24;63;62,7;66,5
09:24:28;63;62,7;66,5
09:24:32;63;62,7;66,5
09:24:36;63;62,7;66,5
09:24:40;63;62,7;66,5
09:24:44;63;62,7;66,5
09:24:48;63;62,7;66,5
09:24:52;63;62,7;66,5
09:24:56;63;62,7;66,5
09:25:00;63;62,7;66,5
09:25:04;63;62,7;66,5
09:25:08;63;62,7;66,5
09:25:12;63;62,7;66,5
09:25:16;63;62,7;66,5
09:25:20;63;62,7;66,5
09:25:24;63;62,7;66,5
09:25:28;63;62,7;66,5
09:25:32;63;62,7;66,5
09:25:36;63;62,7;66,5
09:25:40;63;62,7;66,5
09:25:44;63;62,7;66,5
09:25:48;63;62,7;66,5
09:25:52;63;62,7;66,5
09:25:56;63;62,7;66,5
09:26:00;63;62,7;66,5
09:26:04;63;62,7;66,5
09:26:08;63;62,7;66,5
09:26:12;63;62,7;66,5
09:26:16;63;62,7;66,5
09:26:20;63;62,7;66,5
09:26:24;63;62,7;66,5
09:26:28;63;62,7;66,5
09:26:32;63;62,7;66,5
09:26:36;63;62,7;66,5
09:26:40;63;62,7;66,5
09:26:44;63;62,7;66,5
09:26:48;63;62,7;66,5
09:26:52;63;62,7;66,5
09:26:56;63;62,7;66,5
09:27:00;63;62,7;66,5
09:27:04;63;62,7;66,5
09:27:08;63;62,7;66,5
09:27:12;63;62,7;66,4
09:27:16;63;62,7;66,4
09:27:20;63;62,7;66,4
09:27:24;63;62,7;66,4
09:27:28;63;62,7;66,4
09:27:32;63;62,7;66,4
09:27:36;63;62,7;66,4
09:27:40;63;62,7;66,4
09:27:44;63;62,7;66,4
09:27:48;63;62,7;66,4
09:27:52;63;62,7;66,4
09:27:56;63;62,7;66,4
09:28:00;62,8;62,7;66,4
09:28:04;62,8;62,7;66,4
09:28:08;62,8;62,7;66,4
09:28:12;62,8;62,7;66,4
09:28:16;62,8;62,7;66,4
09:28:20;62,8;62,7;66,4
09:28:24;62,8;62,7;66,4
09:28:28;62,8;62,7;66,4
09:28:32;62,8;62,7;66,4
09:28:36;62,8;62,7;66,4
09:28:40;62,8;62,7;66,4
09:28:44;62,8;62,7;66,4
09:28:48;62,8;62,7;66,4
09:28:52;62,8;62,7;66,4
09:28:56;62,8;62,7;66,4
09:29:00;62,8;62,7;66,4
09:29:04;62,8;62,7;66,4
09:29:08;62,8;62,7;66,4
09:29:12;62,8;62,7;66,4
09:29:16;62,8;62,7;66,4
09:29:20;62,8;62,7;66,4
09:29:24;62,8;62,7;66,4
09:29:28;62,8;62,7;66,4
09:29:32;62,8;62,7;66,4
09:29:36;62,8;62,7;66,4
09:29:40;62,8;62,7;66,4
09:29:44;62,8;62,7;66,4
09:29:48;62,8;62,7;66,4
09:29:52;62,8;62,7;66,4
09:29:56;62,8;62,7;66,4
09:30:00;62,8;62,7;66,4
09:30:04;62,8;62,7;66,4
09:30:08;62,8;62,7;66,4
09:30:12;62,8;62,7;66,4
09:30:16;62,8;62,7;66,4
09:30:20;62,8;62,7;66,4
09:30:24;62,8;62,7;66,4
09:30:28;62,8;62,7;66,4
09:30:32;62,8;62,7;66,4
09:30:36;62,8;62,7;66,4
09:30:40;62,8;62,7;66,4
09:30:44;62,8;62,7;66,4
09:30:48;62,8;62,7;66,4
09:30:52;62,8;62,7;66,4
09:30:56;62,8;62,7;66,4
09:31:00;62,8;62,7;66,4
09:31:04;62,8;62,7;66,4
09:31:08;62,8;62,7;66,4
09:31:12;62,8;62,7;66,4
09:31:16;62,8;62,7;66,4
09:31:20;62,8;62,7;66,4
09:31:24;62,8;62,7;66,4
09:31:28;62,8;62,7;66,4
09:31:32;62,8;62,7;66,4
09:31:36;62,8;62,7;66,4
09:31:40;62,8;62,7;66,4
09:31:44;62,8;62,7;66,4
09:31:48;62,8;62,7;66,4
09:31:52;62,8;62,7;66,4
09:31:56;62,8;62,7;66,4
09:32:00;62,8;62,7;66,4
09:32:04;62,8;62,7;66,4
09:32:08;62,8;62,7;66,4
09:32:12;62,8;62,7;66,4
09:32:16;62,8;62,7;66,4
09:32:20;62,8;62,7;66,4
09:32:24;62,8;62,7;66,4
09:32:28;62,8;62,7;66,4
09:32:32;62,8;62,7;66,4
09:32:36;62,8;62,7;66,4
09:32:40;62,8;62,7;66,4
09:32:44;62,8;62,7;66,4
09:32:48;62,8;62,7;66,4
09:32:52;62,8;62,7;66,4
09:32:56;62,8;62,7;66,4
09:33:00;62,8;62,7;66,4
09:33:04;62,8;62,7;66,4
09:33:08;62,8;62,7;66,4
09:33:12;62,8;62,7;66,4
09:33:16;62,8;62,7;66,4
09:33:20;62,8;62,7;66,4
09:33:24;62,8;62,7;66,4
09:33:28;62,8;62,7;66,4
09:33:32;62,8;62,7;66,4
09:33:36;62,8;62,7;66,4
09:33:40;62,8;62,7;66,4
09:33:44;62,8;62,7;66,4
09:33:48;62,8;62,7;66,4
09:33:52;62,8;62,7;66,4
09:33:56;62,8;62,7;66,4
09:34:00;62,8;62,7;66,4
09:34:04;62,8;62,7;66,4
09:34:08;62,8;62,7;66,4
09:34:12;62,8;62,7;66,4
09:34:16;62,8;62,7;66,4
09:34:20;62,8;62,7;66,4
09:34:24;62,8;62,7;66,4
09:34:28;62,8;62,7;66,4
09:34:32;62,8;62,7;66,4
09:34:36;62,8;62,7;66,4
09:34:40;62,8;62,7;66,4
09:34:44;62,8;62,7;66,4
09:34:48;62,8;62,7;66,4
09:34:52;62,8;62,7;66,4
09:34:56;62,8;62,7;66,4
09:35:00;62,8;62,7;66,4
09:35:04;62,8;62,7;66,4
09:35:08;62,8;62,7;66,4
09:35:12;62,8;62,7;66,4
09:35:16;62,8;62,7;66,4
09:35:20;62,8;62,7;66,4
09:35:24;62,8;62,7;66,4
09:35:28;62,8;62,7;66,4
09:35:32;62,8;62,7;66,4
09:35:36;62,8;62,7;66,4
09:35:40;62,8;62,7;66,4
09:35:44;62,8;62,7;66,4
09:35:48;62,8;62,7;66,4
09:35:52;62,8;62,7;66,4
09:35:56;62,8;62,7;66,4
09:36:00;62,8;62,7;66,4
09:36:04;62,8;62,7;66,3
09:36:08;62,8;62,7;66,3
09:36:12;62,8;62,7;66,3
09:36:16;62,8;62,7;66,3
09:36:20;62,8;62,7;66,3
09:36:24;62,8;62,7;66,3
09:36:28;62,8;62,7;66,3
09:36:32;62,8;62,7;66,3
09:36:36;62,8;62,7;66,3
09:36:40;62,8;62,7;66,3
09:36:44;62,8;62,7;66,3
09:36:48;62,8;62,7;66,3
09:36:52;62,8;62,7;66,3
09:36:56;62,8;62,7;66,3
09:37:00;62,8;62,7;66,3
09:37:04;62,8;62,7;66,3
09:37:08;62,8;62,7;66,3
09:37:12;62,8;62,7;66,3
09:37:16;62,8;62,7;66,3
09:37:20;62,8;62,7;66,3
09:37:24;62,8;62,7;66,3
09:37:28;62,8;62,7;66,3
09:37:32;62,8;62,7;66,3
09:37:36;62,8;62,7;66,3
09:37:40;62,8;62,7;66,3
09:37:44;62,8;62,7;66,3
09:37:48;62,8;62,7;66,3
09:37:52;62,8;62,7;66,3
09:37:56;62,8;62,7;66,3
09:38:00;62,7;62,7;66,3
09:38:04;62,7;62,7;66,3
09:38:08;62,7;62,7;66,3
09:38:12;62,7;62,7;66,3
09:38:16;62,7;62,7;66,3
09:38:20;62,7;62,7;66,3
09:38:24;62,7;62,7;66,3
09:38:28;62,7;62,7;66,3
09:38:32;62,7;62,7;66,3
09:38:36;62,7;62,7;66,3
09:38:40;62,7;62,7;66,3
09:38:44;62,7;62,7;66,3
09:38:48;62,7;62,7;66,3
09:38:52;62,7;62,7;66,3
09:38:56;62,7;62,7;66,3
09:39:00;62,7;62,7;66,3
09:39:04;62,7;62,7;66,3
09:39:08;62,7;62,7;66,3
09:39:12;62,7;62,7;66,3
09:39:16;62,7;62,7;66,3
09:39:20;62,7;62,7;66,3
09:39:24;62,7;62,7;66,3
09:39:28;62,7;62,7;66,3
09:39:32;62,7;62,7;66,3
09:39:36;62,7;62,7;66,3
09:39:40;62,7;62,7;66,3
09:39:44;62,7;62,7;66,3
09:39:48;62,7;62,7;66,3
09:39:52;62,7;62,7;66,3
09:39:56;62,7;62,7;66,3
09:40:00;62,7;62,7;66,3
09:40:04;62,7;62,7;66,3
09:40:08;62,7;62,7;66,3
09:40:12;62,7;62,7;66,3
09:40:16;62,7;62,7;66,3
09:40:20;62,7;62,7;66,3
09:40:24;62,7;62,7;66,3
09:40:28;62,7;62,7;66,3
09:40:32;62,7;62,7;66,3
09:40:36;62,7;62,7;66,3
09:40:40;62,7;62,7;66,3
09:40:44;62,7;62,7;66,3
09:40:48;62,7;62,7;66,3
09:40:52;62,7;62,7;66,3
09:40:56;62,7;62,7;66,3
09:41:00;62,7;62,7;66,3
09:41:04;62,7;62,7;66,3
09:41:08;62,7;62,7;66,3
09:41:12;62,7;62,7;66,3
09:41:16;62,7;62,7;66,3
09:41:20;62,7;62,7;66,3
09:41:24;62,7;62,7;66,3
09:41:28;62,7;62,7;66,3
09:41:32;62,7;62,7;66,3
09:41:36;62,7;62,7;66,3
09:41:40;62,7;62,7;66,3
09:41:44;62,7;62,7;66,3
09:41:48;62,7;62,7;66,3
09:41:52;62,7;62,7;66,3
09:41:56;62,7;62,7;66,3
09:42:00;62,7;62,7;66,3
09:42:04;62,7;62,7;66,3
09:42:08;62,7;62,7;66,3
09:42:12;62,7;62,7;66,3
09:42:16;62,7;62,7;66,3
09:42:20;62,7;62,7;66,3
09:42:24;62,7;62,7;66,3
09:42:28;62,7;62,7;66,3
09:42:32;62,7;62,7;66,3
09:42:36;62,7;62,7;66,3
09:42:40;62,7;62,7;66,3
09:42:44;62,7;62,7;66,3
09:42:48;62,7;62,7;66,3
09:42:52;62,7;62,7;66,3
09:42:56;62,7;62,7;66,3
09:43:00;62,7;62,7;66,3
09:43:04;62,7;62,7;66,3
09:43:08;62,7;62,7;66,3
09:43:12;62,7;62,7;66,3
09:43:16;62,7;62,7;66,3
09:43:20;62,7;62,7;66,3
09:43:24;62,7;62,7;66,3
09:43:28;62,7;62,7;66,3
09:43:32;62,7;62,7;66,3
09:43:36;62,7;62,7;66,3
09:43:40;62,7;62,7;66,3
09:43:44;62,7;62,7;66,3
09:43:48;62,7;62,7;66,3
09:43:52;62,7;62,7;66,3
09:43:56;62,7;62,7;66,3
09:44:00;62,7;62,7;66,3
09:44:04;62,7;62,7;66,3
09:44:08;62,7;62,7;66,3
09:44:12;62,7;62,7;66,3
09:44:16;62,7;62,7;66,3
09:44:20;62,7;62,7;66,3
09:44:24;62,7;62,7;66,3
09:44:28;62,7;62,7;66,3
09:44:32;62,7;62,7;66,3
09:44:36;62,7;62,7;66,3
09:44:40;62,7;62,7;66,3
09:44:44;62,7;62,7;66,3
09:44:48;62,7;62,7;66,3
09:44:52;62,7;62,7;66,3
09:44:56;62,7;62,7;66,1
09:45:00;62,7;62,7;66,1
09:45:04;62,7;62,7;66,1
09:45:08;62,7;62,7;66,1
09:45:12;62,7;62,7;66,1
09:45:16;62,7;62,7;66,1
09:45:20;62,7;62,7;66,1
09:45:24;62,7;62,7;66,1
09:45:28;62,7;62,7;66,1
09:45:32;62,7;62,7;66,1
09:45:36;62,7;62,7;66,1
09:45:40;62,7;62,7;66,1
09:45:44;62,7;62,7;66,1
09:45:48;62,7;62,7;66,1
09:45:52;62,7;62,7;66,1
09:45:56;62,7;62,7;66,1
09:46:00;62,7;62,7;66,1
09:46:04;62,7;62,7;66,1
09:46:08;62,7;62,7;66,1
09:46:12;62,7;62,7;66,1
09:46:16;62,7;62,7;66,1
09:46:20;62,7;62,7;66,1
09:46:24;62,7;62,7;66,1
09:46:28;62,7;62,7;66,1
09:46:32;62,7;62,7;66,1
09:46:36;62,7;62,7;66,1
09:46:40;62,7;62,7;66,1
09:46:44;62,7;62,7;66,1
09:46:48;62,7;62,7;66,1
09:46:52;62,7;62,7;66,1
09:46:56;62,7;62,7;66,1
09:47:00;62,7;62,7;66,1
09:47:04;62,7;62,7;66,1
09:47:08;62,7;62,7;66,1
09:47:12;62,7;62,7;66,1
09:47:16;62,7;62,7;66,1
09:47:20;62,7;62,7;66,1
09:47:24;62,7;62,7;66,1
09:47:28;62,7;62,7;66,1
09:47:32;62,7;62,7;66,1
09:47:36;62,7;62,7;66,1
09:47:40;62,7;62,7;66,1
09:47:44;62,7;62,7;66,1
09:47:48;62,7;62,7;66,1
09:47:52;62,7;62,7;66,1
09:47:56;62,7;62,7;66,1
09:48:00;62,6;62,7;66,1
09:48:04;62,6;62,7;66,1
09:48:08;62,6;62,7;66,1
09:48:12;62,6;62,7;66,1
09:48:16;62,6;62,7;66,1
09:48:20;62,6;62,7;66,1
09:48:24;62,6;62,7;66,1
09:48:28;62,6;62,7;66,1
09:48:32;62,6;62,7;66,1
09:48:36;62,6;62,7;66,1
09:48:40;62,6;62,7;66,1
09:48:44;62,6;62,7;66,1
09:48:48;62,6;62,7;66,1
09:48:52;62,6;62,7;66,1
09:48:56;62,6;62,7;66,1
09:49:00;62,6;62,7;66,1
09:49:04;62,6;62,7;66,1
09:49:08;62,6;62,7;66,1
09:49:12;62,6;62,7;66,1
09:49:16;62,6;62,7;66,1
09:49:20;62,6;62,7;66,1
09:49:24;62,6;62,7;66,1
09:49:28;62,6;62,7;66,1
09:49:32;62,6;62,7;66,1
09:49:36;62,6;62,7;66,1
09:49:40;62,6;62,7;66,1
09:49:44;62,6;62,7;66,1
09:49:48;62,6;62,7;66,1
09:49:52;62,6;62,7;66,1
09:49:56;62,6;62,7;66,1
09:50:00;62,6;62,7;66,1
09:50:04;62,6;62,7;66,1
09:50:08;62,6;62,7;66,1
09:50:12;62,6;62,7;66,1
09:50:16;62,6;62,7;66,1
09:50:20;62,6;62,7;66,1
09:50:24;62,6;62,7;66,1
09:50:28;62,6;62,7;66,1
09:50:32;62,6;62,7;66,1
09:50:36;62,6;62,7;66,1
09:50:40;62,6;62,7;66,1
09:50:44;62,6;62,7;66,1
09:50:48;62,6;62,7;66,1
09:50:52;62,6;62,7;66,1
09:50:56;62,6;62,7;66,1
09:51:00;62,6;62,7;66,1
09:51:04;62,6;62,7;66,1
09:51:08;62,6;62,7;66,1
09:51:12;62,6;62,7;66,1
09:51:16;62,6;62,7;66,1
09:51:20;62,6;62,7;66,1
09:51:24;62,6;62,7;66,1
09:51:28;62,6;62,7;66,1
09:51:32;62,6;62,7;66,1
09:51:36;62,6;62,7;66,1
09:51:40;62,6;62,7;66,1
09:51:44;62,6;62,7;66,1
09:51:48;62,6;62,7;66,1
09:51:52;62,6;62,7;66,1
09:51:56;62,6;62,7;66,1
09:52:00;62,6;62,7;66,1
09:52:04;62,6;62,7;66,1
09:52:08;62,6;62,7;66,1
09:52:12;62,6;62,7;66,1
09:52:16;62,6;62,7;66,1
09:52:20;62,6;62,7;66,1
09:52:24;62,6;62,7;66,1
09:52:28;62,6;62,7;66,1
09:52:32;62,6;62,7;66,1
09:52:36;62,6;62,7;66,1
09:52:40;62,6;62,7;66,1
09:52:44;62,6;62,7;66,1
09:52:48;62,6;62,7;66,1
09:52:52;62,6;62,7;66,1
09:52:56;62,6;62,7;66,1
09:53:00;62,6;62,7;66,1
09:53:04;62,6;62,7;66,1
09:53:08;62,6;62,7;66,1
09:53:12;62,6;62,7;66,1
09:53:16;62,6;62,7;66,1
09:53:20;62,6;62,7;66,1
09:53:24;62,6;62,7;66,1
09:53:28;62,6;62,7;66,1
09:53:32;62,6;62,7;66,1
09:53:36;62,6;62,7;66,1
09:53:40;62,6;62,7;66,1
09:53:44;62,6;62,7;66,1
09:53:48;62,6;62,7;66,1
09:53:52;62,6;62,7;66
09:53:56;62,6;62,7;66
09:54:00;62,6;62,7;66
09:54:04;62,6;62,7;66
09:54:08;62,6;62,7;66
09:54:12;62,6;62,7;66
09:54:16;62,6;62,7;66
09:54:20;62,6;62,7;66
09:54:24;62,6;62,7;66
09:54:28;62,6;62,7;66
09:54:32;62,6;62,7;66
09:54:36;62,6;62,7;66
09:54:40;62,6;62,7;66
09:54:44;62,6;62,7;66
09:54:48;62,6;62,7;66
09:54:52;62,6;62,7;66
09:54:56;62,6;62,7;66
09:55:00;62,6;62,7;66
09:55:04;62,6;62,7;66
09:55:08;62,6;62,7;66
09:55:12;62,6;62,7;66
09:55:16;62,6;62,7;66
09:55:20;62,6;62,7;66
09:55:24;62,6;62,7;66
09:55:28;62,6;62,7;66
09:55:32;62,6;62,7;66
09:55:36;62,6;62,7;66
09:55:40;62,6;62,7;66
09:55:44;62,6;62,7;66
09:55:48;62,6;62,7;66
09:55:52;62,6;62,7;66
09:55:56;62,6;62,7;66
09:56:00;62,6;62,7;66
09:56:04;62,6;62,7;66
09:56:08;62,6;62,7;66
09:56:12;62,6;62,7;66
09:56:16;62,6;62,7;66
09:56:20;62,6;62,7;66
09:56:24;62,6;62,7;66
09:56:28;62,6;62,7;66
09:56:32;62,6;62,7;66
09:56:36;62,6;62,7;66
09:56:40;62,6;62,7;66
09:56:44;62,6;62,7;66
09:56:48;62,6;62,7;66
09:56:52;62,6;62,7;66
09:56:56;62,6;62,7;66
09:57:00;62,6;62,7;66
09:57:04;62,6;62,7;66
09:57:08;62,6;62,7;66
09:57:12;62,6;62,7;66
09:57:16;62,6;62,7;66
09:57:20;62,6;62,7;66
09:57:24;62,6;62,7;66
09:57:28;62,6;62,7;66
09:57:32;62,6;62,7;66
09:57:36;62,6;62,7;66
09:57:40;62,6;62,7;66
09:57:44;62,6;62,7;66
09:57:48;62,6;62,7;66
09:57:52;62,6;62,7;66
09:57:56;62,6;62,7;66
09:58:00;62,3;62,7;66
09:58:04;62,3;62,7;66
09:58:08;62,3;62,7;66
09:58:12;62,3;62,7;66
09:58:16;62,3;62,7;65,9
09:58:20;62,3;62,7;65,9
09:58:24;62,3;62,7;65,9
09:58:28;62,3;62,7;65,9
09:58:32;62,3;62,7;65,9
09:58:36;62,3;62,7;65,9
09:58:40;62,3;62,7;65,9
09:58:44;62,3;62,7;65,9
09:58:48;62,3;62,7;65,9
09:58:52;62,3;62,7;65,9
09:58:56;62,3;62,7;65,9
09:59:00;62,3;62,7;65,9
09:59:04;62,3;62,7;65,9
09:59:08;62,3;62,7;65,9
09:59:12;62,3;62,7;65,9
09:59:16;62,3;62,7;65,9
09:59:20;62,3;62,7;65,9
09:59:24;62,3;62,7;65,9
09:59:28;62,3;62,7;65,9
09:59:32;62,3;62,7;65,9
09:59:36;62,3;62,7;65,9
09:59:40;62,3;62,7;65,9
09:59:44;62,3;62,7;65,9
09:59:48;62,3;62,7;65,9
09:59:52;62,3;62,7;65,9
09:59:56;62,3;62,7;65,9
10:00:00;62,3;62,7;65,9
10:00:04;62,3;62,7;65,9
10:00:08;62,3;62,7;65,9
10:00:12;62,3;62,7;65,9
10:00:16;62,3;62,7;65,9
10:00:20;62,3;62,7;65,9
10:00:24;62,3;62,7;65,9
10:00:28;62,3;62,7;65,9
10:00:32;62,3;62,7;65,9
10:00:36;62,3;62,7;65,9
10:00:40;62,3;62,7;65,9
10:00:44;62,3;62,7;65,9
10:00:48;62,3;62,7;65,9
10:00:52;62,3;62,7;65,9
10:00:56;62,3;62,7;65,9
10:01:00;62,3;62,7;65,9
10:01:04;62,3;62,7;65,9
10:01:08;62,3;62,7;65,9
10:01:12;62,3;62,7;65,9
10:01:16;62,3;62,7;65,9
10:01:20;62,3;62,7;65,9
10:01:24;62,3;62,7;65,9
10:01:28;62,3;62,7;65,9
10:01:32;62,3;62,7;65,9
10:01:36;62,3;62,7;65,9
10:01:40;62,3;62,7;65,9
10:01:44;62,3;62,7;65,9
10:01:48;62,3;62,7;65,9
10:01:52;62,3;62,7;65,9
10:01:56;62,3;62,7;65,9
10:02:00;62,3;62,7;65,9
10:02:04;62,3;62,7;65,9
10:02:08;62,3;62,7;65,9
10:02:12;62,3;62,7;65,9
10:02:16;62,3;62,7;65,9
10:02:20;62,3;62,7;65,9
10:02:24;62,3;62,7;65,9
10:02:28;62,3;62,7;65,9
10:02:32;62,3;62,7;65,9
10:02:36;62,3;62,7;65,9
10:02:40;62,3;62,7;65,9
10:02:44;62,3;62,7;65,8
10:02:48;62,3;62,7;65,8
10:02:52;62,3;62,7;65,8
10:02:56;62,3;62,7;65,8
10:03:00;62,3;62,7;65,8
10:03:04;62,3;62,7;65,8
10:03:08;62,3;62,7;65,8
10:03:12;62,3;62,7;65,8
10:03:16;62,3;62,7;65,8
10:03:20;62,3;62,7;65,8
10:03:24;62,3;62,7;65,8
10:03:28;62,3;62,7;65,8
10:03:32;62,3;62,7;65,8
10:03:36;62,3;62,7;65,8
10:03:40;62,3;62,7;65,8
10:03:44;62,3;62,7;65,8
10:03:48;62,3;62,7;65,8
10:03:52;62,3;62,7;65,8
10:03:56;62,3;62,7;65,8
10:04:00;62,3;62,7;65,8
10:04:04;62,3;62,7;65,8
10:04:08;62,3;62,7;65,8
10:04:12;62,3;62,7;65,8
10:04:16;62,3;62,7;65,8
10:04:20;62,3;62,7;65,8
10:04:24;62,3;62,7;65,8
10:04:28;62,3;62,7;65,8
10:04:32;62,3;62,7;65,8
10:04:36;62,3;62,7;65,8
10:04:40;62,3;62,7;65,8
10:04:44;62,3;62,6;65,8
10:04:48;62,3;62,6;65,8
10:04:52;62,3;62,6;65,8
10:04:56;62,3;62,6;65,8
10:05:00;62,3;62,6;65,8
10:05:04;62,3;62,6;65,8
10:05:08;62,3;62,6;65,8
10:05:12;62,3;62,6;65,8
10:05:16;62,3;62,6;65,8
10:05:20;62,3;62,6;65,8
10:05:24;62,3;62,6;65,8
10:05:28;62,3;62,6;65,8
10:05:32;62,3;62,6;65,8
10:05:36;62,3;62,6;65,8
10:05:40;62,3;62,6;65,8
10:05:44;62,3;62,6;65,8
10:05:48;62,3;62,6;65,8
